CVE_ID,G:A:V,downstream_GA
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.inurl.shardingsphere:sharding-transaction-xa-core
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.jeeplus:jeeplus-dashboard
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.jeeplus:jeeplus-datasource
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.jeeplus:jeeplus-echarts
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.jeeplus:jeeplus-gencode
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.jeeplus:jeeplus-gencode-vue
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.jeeplus:jeeplus-mybatis-dynamic
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.jeeplus:jeeplus-mybatis-dynamic-vue
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.jooq:jooq-test-utils
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.jzenith:jzenith-example-postgres
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.jzenith:jzenith-postgresql
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.ktorm:ktorm-support-postgresql
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.lockss.laaws:lockss-core
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.logevents:logevents-servlets-demo
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.mapfish.print:print-lib
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.minimalj:minimalj
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.n52.series.db:generator
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.nhind:config-service
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.nhind:direct-james-server
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.nhind:direct-msg-monitor-sboot
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.nhind:direct-sta-sboot
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.nuiton:spgeed
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.openmbee.mms:example
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.openmole.library:spatialdata_2.12
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.openmole.library:spatialdata_2.13
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.openstreetmap.osmosis:osmosis-apidb
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.openstreetmap.osmosis:osmosis-hstore-jdbc
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.openstreetmap.osmosis:osmosis-pgsimple
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.openstreetmap.osmosis:osmosis-pgsnapshot
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.openwms:org.openwms.common.service
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.openwms:org.openwms.tms.routing
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.openwms:org.openwms.tms.transportation
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.scalarelational:scalarelational-postgresql_2.11
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.scalarelational:scalarelational-postgresql_2.12
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.sonarsource.sonarqube:sonar-application
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.sonarsource.sqdbmigrator:mysql-migrator
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.teiid:spring-data-postgresql
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.teiid:vdb-codegen-test
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.threadly:auroraArc-psql
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.tpolecat:doobie-postgres_2.11
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.tpolecat:doobie-postgres_2.12
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.tpolecat:doobie-postgres_2.13
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.tpolecat:doobie-postgres_2.13.0-M5
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.trellisldp.ext:trellis-aws-rds-app
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.trellisldp.ext:trellis-aws-rds-lambda
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.wabase:wabase_2.12
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.wabase:wabase_2.13
CVE-2022-21724,org.postgresql:postgresql:42.2.5,org.zalando:nakadi-producer-loadtest
CVE-2022-21724,org.postgresql:postgresql:42.2.5,pro.taskana:taskana-adapter-sample
CVE-2022-21724,org.postgresql:postgresql:42.2.5,pro.vdshb:junit-db-cleaner-extension
CVE-2022-21724,org.postgresql:postgresql:42.2.5,ru.asubezdna:abyss-export
CVE-2022-21724,org.postgresql:postgresql:42.2.5,ru.i-novus.ms.audit:audit-service
CVE-2022-21724,org.postgresql:postgresql:42.2.5,sh.platform:config
CVE-2022-21724,org.postgresql:postgresql:42.2.5,uk.gov.dstl.baleen:baleen-consumers
CVE-2022-21724,org.postgresql:postgresql:42.2.5,uk.gov.dstl.baleen:baleen-resources
CVE-2022-21724,org.postgresql:postgresql:42.2.5,us.ihmc:ihmc-humanoid-behaviors
CVE-2022-21724,org.postgresql:postgresql:42.2.5,xyz.calvinwilliams:sqlaction
CVE-2022-21724,org.postgresql:postgresql:42.2.5,com.github.besmaze18:qatools-uiautomation
CVE-2020-10727,org.apache.activemq:artemis-server:2.10.1,io.quarkus:quarkus-test-artemis
CVE-2020-10727,org.apache.activemq:artemis-server:2.10.1,org.wildfly:wildfly-messaging-activemq
CVE-2020-10727,org.apache.activemq:artemis-server:2.10.1,org.wildfly:wildfly-testsuite-shared
CVE-2021-32623,org.opencastproject:opencast-authorization-xacml:9.5,org.opencastproject:opencast-oaipmh-persistence
CVE-2021-32623,org.opencastproject:opencast-authorization-xacml:9.5,org.opencastproject:opencast-scheduler-impl
CVE-2020-13943,org.apache.tomcat:tomcat-coyote:9.0.35,com.github.psi-probe:psi-probe-core
CVE-2020-13943,org.apache.tomcat:tomcat-coyote:9.0.35,com.github.waffle:waffle-tomcat9
CVE-2020-13943,org.apache.tomcat:tomcat-coyote:9.0.35,info.schnatterer.tomcat-reloading-connector:reloading-connector
CVE-2018-14637,org.keycloak:keycloak-spring-security-adapter:4.2.1.Final,org.keycloak:keycloak-legacy-spring-boot-starter
CVE-2018-14637,org.keycloak:keycloak-spring-security-adapter:4.2.1.Final,org.keycloak:keycloak-spring-boot-2-adapter
CVE-2018-14637,org.keycloak:keycloak-spring-security-adapter:4.2.1.Final,org.keycloak:keycloak-spring-boot-adapter
CVE-2018-14637,org.keycloak:keycloak-spring-security-adapter:4.2.1.Final,org.keycloak:keycloak-spring-boot-adapter-core
CVE-2018-14637,org.keycloak:keycloak-spring-security-adapter:4.2.1.Final,org.keycloak:keycloak-spring-boot-starter
CVE-2018-20000,org.bedework:bw-webdav:4.0.2,org.bedework:bw-caldav-server
CVE-2018-20000,org.bedework:bw-webdav:4.0.2,org.bedework:bw-caldav-util
CVE-2018-20000,org.bedework:bw-webdav:4.0.2,org.bedework:bw-carddav-server
CVE-2018-20000,org.bedework:bw-webdav:4.0.2,org.bedework:bw-carddav-tools
CVE-2018-20000,org.bedework:bw-webdav:4.0.2,org.bedework.caleng:bw-calendar-engine-facade
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,co.paralleluniverse:comsat-actors-undertow
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,co.paralleluniverse:comsat-test-utils
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,com.stehno.ersatz:ersatz
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,io.mangoo:mangooio-core
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,io.undertow:undertow-http2-test-suite
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,io.undertow:undertow-websockets-jsr
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,org.jgroups.kubernetes:common
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,org.keycloak:keycloak-proxy-server
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,org.keycloak:keycloak-saml-undertow-adapter
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,org.keycloak:keycloak-saml-wildfly-adapter
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,org.keycloak:keycloak-spring-boot-adapter
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,org.keycloak:keycloak-undertow-adapter
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,org.keycloak:keycloak-undertow-adapter-spi
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,org.keycloak:keycloak-wildfly-adapter
CVE-2017-2666,io.undertow:undertow-core:1.3.15.Final,org.wildfly:wildfly-undertow
CVE-2017-15717,org.apache.sling:org.apache.sling.xss:2.0.0,com.composum.sling.core:composum-sling-core-commons
CVE-2017-15717,org.apache.sling:org.apache.sling.xss:2.0.0,com.composum.sling.core:composum-sling-core-console
CVE-2017-15717,org.apache.sling:org.apache.sling.xss:2.0.0,io.wcm:io.wcm.testing.aem-mock.core
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,com.digitalpebble.stormcrawler:storm-crawler-tika
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,fr.pilato.elasticsearch.crawler:fscrawler-core
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,fr.pilato.elasticsearch.crawler:fscrawler-tika
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,org.apache.any23:apache-any23-cli
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,org.apache.any23:apache-any23-core
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,org.apache.any23:apache-any23-encoding
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,org.apache.any23:apache-any23-mime
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,org.apache.jmeter:ApacheJMeter
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,org.apache.jmeter:ApacheJMeter_components
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,org.apache.tika:tika-app
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,org.codelibs.fess:fess-crawler
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,org.icij.extract:extract-lib
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,org.opencms:opencms-core
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,org.opensextant:opensextant-xponents-xtext
CVE-2019-10093,org.apache.tika:tika-parsers:1.20,uk.ac.gate:gate-core
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,at.porscheinformatik.zanata:zanata-spring
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,ca.uhn.hapi.fhir:hapi-fhir-cli-api
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,ca.uhn.hapi.fhir:hapi-fhir-server
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,cloud.altemista.fwk.rest:cloud-altemistafwk-common-rest
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,cloud.altemista.fwk.soap:cloud-altemistafwk-core-soap
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.consol.citrus:citrus-http
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.devonfw.modules:devonfw-i18n
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.df4j:df4j-maven-plugin
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.fengwenyi:JavaLib
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.github.83945105:holygrail
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.github.anji-plus:captcha
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.github.ankurpathak.primitive:primitive-validation
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.github.continuousperftest:agent-java
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.github.ljtfreitas:java-restify-netflix-spring-autoconfigure
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.github.mirrorSystem:mirror-request
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.github.myoss.maven.plugins:archetypes-maven-plugin
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.github.ngeor:yak4j-spring-test-utils
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.linecorp.clova:clova-extension-test
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.maojianwei.nat.traversal:nat-traversal-client
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.maojianwei.wechat:wechat-message-notify
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.sippnex:fileblade-server
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.starmcc:qm-security
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-opentracing-interceptor-spring-cloud
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-opentracing-interceptor-spring-web
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-opentracing-spring-interceptor
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-opentracing-spring-interceptor-boot
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-opentracing-spring-interceptor-boot-legacy
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring-grpc
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring-interceptor
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring-interceptor-boot
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring-interceptor-boot-legacy
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring-interceptor-rest
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring-interceptor-servlet
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring-interceptor-ws
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring-noop
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring-opentracing
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring-rest
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.trasier:trasier-client-spring-sleuth
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,com.tyro.oss:rabbit-amazon-bridge
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,de.codecentric:spring-boot-admin-client
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,de.dm.infrastructure:spring-boot-systemd-notification
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,io.github.kerwin612:spring-web-json-param
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,io.github.jujube-framework:jujube-core
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,io.github.vampirendy:beacon-code
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,io.lsn.spring:utilities
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,io.oasp.java.modules:oasp4j-logging
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,io.oasp.java.modules:oasp4j-security
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,io.oopsie:oopsie-sdk-java
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,io.spot-next:spot-spring-web-support
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,net.bndy:lib-web
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,net.guerlab:guerlab-spring-commons
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,net.optionfactory:pussyfoot
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.apache.openmeetings:openmeetings-db
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.code4everything:boot-surface
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.hawaiiframework:hawaii-logging
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.hawaiiframework:hawaii-test
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.hobsoft.spring:spring-rest-template-logger
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.molgenis:molgenis-core
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.molgenis:molgenis-data-rest-client
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.opensingular:singular-support
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.opensingular:singular-wkhtmltopdf-client
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.rribbit:rribbit
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.slinkyframework:slinky-client-http
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.springframework:spring-webflux
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.springframework:spring-websocket
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.springframework.security.oauth.boot:spring-security-oauth2-autoconfigure
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.springframework.session:spring-session-core
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.stripesframework:stripes-spring
CVE-2018-15756,org.springframework:spring-web:5.0.8.RELEASE,org.thymeleaf:thymeleaf-spring5
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,br.com.caelum:vraptor
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,ch.sahits.game:OpenPatricianUtilities
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,cn.geminis:geminis-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,cn.wjee.boot:wjee-spring-boot-autoconfigure
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.adobe.testing:s3mock
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.adouteam:simple-tiny-program
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.almis.awe:awe-model
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.cedarsoft.serialization.samples:demo1
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.cedarsoft.serialization.samples:evolution
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.cedarsoft.serialization.test:performance
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.coherent.data.adapter.openfigi.client:openfigi-client-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.enterprise-data-adapter:aspectj-int
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.enterprise-data-adapter:data-adapter-application
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.enterprise-data-adapter:data-adapter-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.enterprise-data-adapter:data-model-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.enterprise-data-adapter:data-model-security-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.enterprise-data-adapter:infinispan-int
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.enterprise-data-adapter:spring-aop-int
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.enterprise-data-adapter:xstream-int
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.fred.client:fred-client-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.lei.client:lei-client-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.quandl.client:quandl-client-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.coherentlogic.treasurydirect.client:treasurydirect-client-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.developcollect:common-pay
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.developcollect:dc-infra
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.developcollect:dc-infra-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.bjuvensjo:rsimulator-aop
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.gaols.unipay:unipay-pc
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.guochaojava:winter-wechat
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.hippo-band:hippo-serviceGoven
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.jjYBdx4IL.utils:config-utils
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.jjYBdx4IL.utils:vmmgmt-utils
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.kahlkn:artoria-extend
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.kahlkn:misaka-extend
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.kahlkn:tencent-tools
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.linshenkx:rpc-netty-common
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.luues:commons-more-weixin
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.luues:commons-weixin
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.luues:spring-boot-starter-more-weixin
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.luues.boot:spring-boot-starter-weixin
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.psi-probe:psi-probe-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.readyou:weixin-java-common
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.rebue.wheel:wheel-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.spotbugs:sonar-findbugs-plugin
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.uscexp:jApiRecorder
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.vindell:httpconn
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.vindell:shiro-biz
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.github.woerry:WrBoot-Paraent
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.imsweb:algorithms
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.imsweb:layout
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.imsweb:naaccr-xml
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.imsweb:seerdata-utility
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.imsweb:validation
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.imsweb:x12-parser
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.jslsolucoes:vraptor
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.listeningframework.boot:listening-boot-autoconfigure
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.litongjava:litongjava-utils
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.microfocus.adm.performancecenter:plugins-common
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.naspat:wx-tools-common
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.naspat:wx-tools-cp
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.naspat:wx-tools-ma
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.naspat:wx-tools-mp
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.naspat:wx-tools-open
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.naspat:wx-tools-pay
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.quhaodian:pay
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.quhaodian.discover:discover-pay
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.thankjava.toolkit3d:fast-toolkit3d
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.thoughtworks.xstream:xstream-benchmark
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.thoughtworks.xstream:xstream-hibernate
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.thoughtworks.xstream:xstream-jmh
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.vmware.vcloud:vcd-api-client-java
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.wichell:framework-core
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,com.wichell:framework-wechat
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,de.alpharogroup:email-tails
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,de.alpharogroup:xml-extensions
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,de.japrost.jabudget:jabudget-serialization
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,de.micromata.mgc:de.micromata.mgc.chronos
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,de.micromata.mgc:de.micromata.mgc.jpa.xmldump
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,de.micromata.tpsb:de.micromata.tpsb.staticdoc
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,de.viaboxx:dbmigrate
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,de.viaboxx:nlstools
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,edu.illinois.cs:idflakies
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,edu.illinois.cs:testrunner-running
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,eu.stamp-project:evosuite-client
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,im.oen.boot:oen-boot-common
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,ink.gfwl:peak-pay
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,io.dbmaster:dbmaster-api
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,io.github.flylib:containerx
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,io.github.jsoagger:jsoagger-corebusiness-services
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,io.github.nkxrb:budgiant-utils
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,net.renfei:sdk
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,net.thk-systems.commons:mugwort
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,net.ymate.framework:ymate-framework-commons
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,net.ymate.starter:ymate-starter-framework
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,no.mnemonic.messaging:requestsink-jms
CVE-2013-7285,com.thoughtworks.xstream:xstream:1.4.10,org.apache.jmeter:ApacheJMeter
